,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,university_count,school_count,park_count,townhall_count,Community_centre_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
74,"POLYGON ((6.9142616782719015 49.245042003003675, 6.914449029789009 49.24059531950628, 6.907710833173648 49.240473427118395, 6.90752287741847 49.24492009161075, 6.9142616782719015 49.245042003003675))",0.0,[],4.013376674564995,Other,16,31,0.12916666666666668,2,{'surface': 2},0,0,0,0,0,0,0,0,0,0,0,0
75,"POLYGON ((6.914449029789009 49.24059531950628, 6.914636335137323 49.23614863203941, 6.9078987426114224 49.23602675865319, 6.907710833173648 49.240473427118395, 6.914449029789009 49.24059531950628))",0.0,[],4.013376674564996,Other,9,18,0.25,2,{'surface': 2},1,0,0,2,0,0,0,0,0,0,0,1
76,"POLYGON ((6.914636335137323 49.23614863203941, 6.914823594331509 49.23170194060313, 6.908086605746502 49.23158008621519, 6.9078987426114224 49.23602675865319, 6.914636335137323 49.23614863203941))",0.0,[],4.013376674564996,Other,7,12,0.2857142857142857,0,{},0,0,0,0,0,0,0,0,0,0,0,0
77,"POLYGON ((6.914823594331509 49.23170194060313, 6.915010807386222 49.22725524519757, 6.908274422593592 49.2271334098045, 6.908086605746502 49.23158008621519, 6.914823594331509 49.23170194060313))",0.0,[],4.013376674564996,Other,9,14,0.19444444444444445,1,{'surface': 1},0,0,0,0,1,0,0,0,0,0,0,0
78,"POLYGON ((6.915010807386222 49.22725524519757, 6.915197974316114 49.2228085458228, 6.908462193167389 49.222686729421234, 6.908274422593592 49.2271334098045, 6.915010807386222 49.22725524519757))",0.0,[],4.013376674564996,Other,3,4,0.6666666666666666,0,{},0,0,0,0,0,0,0,0,0,0,0,0
79,"POLYGON ((6.915197974316114 49.2228085458228, 6.915385095135829 49.21836184247893, 6.9086499174825855 49.21824004506546, 6.908462193167389 49.222686729421234, 6.915197974316114 49.2228085458228))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
80,"POLYGON ((6.915385095135829 49.21836184247893, 6.915428227074882 49.21733670738375, 6.915353 49.2172892, 6.913841800000001 49.2164001, 6.911407700000001 49.21500049999999, 6.9112488 49.2149435, 6.909174500000001 49.21455019999999, 6.908806197263841 49.214537358327114, 6.9086499174825855 49.21824004506546, 6.915385095135829 49.21836184247893))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
81,"POLYGON ((6.913120886888885 49.272094331010784, 6.9140036 49.2726712, 6.914091000000001 49.27306589999999, 6.914537799999999 49.27336329999999, 6.915982600000001 49.27535139999999, 6.9172979261543155 49.27624718137487, 6.919692003943122 49.27629032757076, 6.9198790737587546 49.271843652894795, 6.913136598802599 49.27172202062363, 6.913120886888885 49.272094331010784))",0.0,[],4.013376674564996,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
82,"POLYGON ((6.9172979261543155 49.27624718137487, 6.917714100000001 49.276530599999994, 6.9185987 49.276983699999995, 6.919142 49.27723869999999, 6.919648949318777 49.27731358601175, 6.919692003943122 49.27629032757076, 6.9172979261543155 49.27624718137487))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
83,"POLYGON ((6.9198790737587546 49.271843652894795, 6.920066097451714 49.26739697425206, 6.913324227640771 49.26727536094511, 6.913136598802599 49.27172202062363, 6.9198790737587546 49.271843652894795))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
84,"POLYGON ((6.920066097451714 49.26739697425206, 6.920253075036661 49.26295029164267, 6.913511810222031 49.26282869729654, 6.913324227640771 49.26727536094511, 6.920066097451714 49.26739697425206))",0.0,[],4.013376674564996,Other,2,2,1.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
85,"POLYGON ((6.920253075036661 49.26295029164267, 6.920440006528252 49.25850360506671, 6.9136993465610805 49.25838202967802, 6.913511810222031 49.26282869729654, 6.920253075036661 49.26295029164267))",0.0,[],4.013376674564995,Other,16,37,0.15416666666666667,5,{'surface': 3},3,0,0,0,0,0,0,0,0,0,0,2
86,"POLYGON ((6.920440006528252 49.25850360506671, 6.920626891941137 49.25405691452428, 6.913886836672617 49.253935358089635, 6.9136993465610805 49.25838202967802, 6.920440006528252 49.25850360506671))",0.0,[],4.013376674564995,commercial,4,6,0.5,0,{},0,0,0,0,0,0,0,0,0,0,0,0
87,"POLYGON ((6.920626891941137 49.25405691452428, 6.920813731289958 49.24961022001548, 6.914074280571329 49.24948868253149, 6.913886836672617 49.253935358089635, 6.920626891941137 49.25405691452428))",0.0,[],4.013376674564996,Other,6,10,0.3333333333333333,0,{},0,0,0,0,0,0,0,0,0,0,0,0
88,"POLYGON ((6.920813731289958 49.24961022001548, 6.921000524589351 49.24516352154036, 6.9142616782719015 49.245042003003675, 6.914074280571329 49.24948868253149, 6.920813731289958 49.24961022001548))",0.0,[],4.013376674564996,Other,6,10,0.3333333333333333,4,{'surface': 4},0,0,0,1,0,0,1,0,0,1,0,0
