,geometry,EV_stations_counts,EV_stations_aperage,EV_stations_voltage,EV_stations_capacity,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,Community_centre_count,school_count,university_count,park_count,townhall_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
3067,"POLYGON ((13.576462823671068 52.48920443256066, 13.576606920761064 52.48474160313336, 13.569280395702897 52.48465322057613, 13.569135557527948 52.489116035839366, 13.576462823671068 52.48920443256066))",0,[],[],[],[],10.022101410748053,Other,15,34,0.1619047619047619,3,"{'street_side': 2, 'surface': 1}",1,0,0,0,0,0,0,0,0,1,1,0
3068,"POLYGON ((13.576606920761064 52.48474160313336, 13.576750980073403 52.48027877004106, 13.569425195906087 52.480190401645054, 13.569280395702897 52.48465322057613, 13.576606920761064 52.48474160313336))",0,[],[],[],[],10.022101410748055,Other,14,30,0.16483516483516483,1,{},0,0,0,0,0,0,0,0,0,0,0,0
3069,"POLYGON ((13.576750980073403 52.48027877004106, 13.576895001621285 52.475815933283705, 13.569569958150787 52.47572757904606, 13.569425195906087 52.480190401645054, 13.576750980073403 52.48027877004106))",0,[],[],[],[],10.022101410748055,Other,5,8,0.4,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3070,"POLYGON ((13.576895001621285 52.475815933283705, 13.5770389854179 52.471353092861264, 13.569714682450254 52.47126475277913, 13.569569958150787 52.47572757904606, 13.576895001621285 52.475815933283705))",0,[],[],[],[],10.022101410748055,retail,10,22,0.24444444444444444,0,{},1,0,0,0,0,0,0,0,0,0,1,0
3071,"POLYGON ((13.5770389854179 52.471353092861264, 13.57718293147644 52.4668902487737, 13.569859368817745 52.46680192284422, 13.569714682450254 52.47126475277913, 13.5770389854179 52.471353092861264))",0,[],[],[],[],10.022101410748055,retail,17,38,0.13970588235294118,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,1,0
3072,"POLYGON ((13.57718293147644 52.4668902487737, 13.57732683981008 52.46242740102095, 13.570004017266507 52.4623390892413, 13.569859368817745 52.46680192284422, 13.57718293147644 52.4668902487737))",0,[],[],[],[],10.022101410748055,Other,4,6,0.5,2,{'surface': 2},0,0,0,0,0,1,0,0,0,1,1,0
3073,"POLYGON ((13.57732683981008 52.46242740102095, 13.577470710431996 52.457964549603, 13.570148627809777 52.4578762519703, 13.570004017266507 52.4623390892413, 13.57732683981008 52.46242740102095))",0,[],[],[],[],10.022101410748053,Other,6,10,0.3333333333333333,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,1,0
3074,"POLYGON ((13.577470710431996 52.457964549603, 13.577614543355358 52.453501694519794, 13.570293200460798 52.4534134110312, 13.570148627809777 52.4578762519703, 13.577470710431996 52.457964549603))",0,[],[],[],[],10.022101410748053,Other,14,33,0.1813186813186813,0,{},2,0,0,0,0,1,0,0,0,0,1,0
3075,"POLYGON ((13.577614543355358 52.453501694519794, 13.57775833859332 52.449038835771276, 13.570437735232794 52.448950566423946, 13.570293200460798 52.4534134110312, 13.577614543355358 52.453501694519794))",0,[],[],[],[],10.022101410748057,Other,15,23,0.10952380952380952,4,"{'surface': 2, 'street_side': 1}",1,0,0,2,0,3,0,0,0,0,0,1
3076,"POLYGON ((13.57775833859332 52.449038835771276, 13.577902096159045 52.44457597335741, 13.570582232138987 52.444487718148494, 13.570437735232794 52.448950566423946, 13.57775833859332 52.449038835771276))",1,[[nan]],[['230 V']],[['8']],[[<POINT (13.575 52.445)>]],10.022101410748055,Other,13,18,0.11538461538461539,3,"{'surface': 2, 'street_side': 1}",14,0,0,0,0,3,1,0,0,1,4,1
3077,"POLYGON ((13.577902096159045 52.44457597335741, 13.578045816065677 52.440113107278144, 13.570726691192597 52.44002486620481, 13.570582232138987 52.444487718148494, 13.577902096159045 52.44457597335741))",0,[],[],[],[],10.022101410748055,Other,5,6,0.3,0,{},2,0,1,1,0,2,0,0,0,1,0,1
3078,"POLYGON ((13.578045816065677 52.440113107278144, 13.57818949832636 52.43565023753346, 13.570871112406829 52.43556201059284, 13.570726691192597 52.44002486620481, 13.578045816065677 52.440113107278144))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,1,0,0,0,0,0,0
3079,"POLYGON ((13.57818949832636 52.43565023753346, 13.57833314295423 52.43118736412329, 13.57101549579489 52.43109915131255, 13.570871112406829 52.43556201059284, 13.57818949832636 52.43565023753346))",0,[],[],[],[],10.022101410748053,Other,3,3,0.5,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3080,"POLYGON ((13.57833314295423 52.43118736412329, 13.578476749962416 52.42672448704762, 13.571159841369978 52.426636288363916, 13.57101549579489 52.43109915131255, 13.57833314295423 52.43118736412329))",0,[],[],[],[],10.022101410748055,commercial,5,8,0.4,2,{'surface': 1},1,0,0,0,0,0,0,0,0,0,0,0
3081,"POLYGON ((13.578476749962416 52.42672448704762, 13.578620319364045 52.422261606306364, 13.571304149145279 52.42217342174686, 13.571159841369978 52.426636288363916, 13.578476749962416 52.42672448704762))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.575 52.426)>]],10.022101410748053,Other,9,20,0.2777777777777778,6,{'surface': 5},0,0,0,0,0,0,0,0,0,0,0,0
3082,"POLYGON ((13.578620319364045 52.422261606306364, 13.57876385117223 52.417798721899516, 13.571448419133983 52.417710551461354, 13.571304149145279 52.42217342174686, 13.578620319364045 52.422261606306364))",0,[],[],[],[],10.022101410748055,Other,8,14,0.25,0,{},0,0,0,1,0,0,0,0,0,0,0,1
3083,"POLYGON ((13.57876385117223 52.417798721899516, 13.578907345400085 52.413335833827006, 13.571592651349265 52.41324767750737, 13.571448419133983 52.417710551461354, 13.57876385117223 52.417798721899516))",0,[],[],[],[],10.022101410748055,retail,10,22,0.24444444444444444,3,"{'surface': 1, 'street_side': 1}",0,0,1,0,0,1,0,0,1,0,1,0
3084,"POLYGON ((13.578907345400085 52.413335833827006, 13.579050802060713 52.40887294208879, 13.571736845804299 52.40878479988484, 13.571592651349265 52.41324767750737, 13.578907345400085 52.413335833827006))",0,[],[],[],[],10.022101410748057,residential,5,9,0.45,7,"{'surface': 5, 'multi-storey': 1}",1,0,0,0,0,0,0,0,0,7,1,0
3085,"POLYGON ((13.579050802060713 52.40887294208879, 13.579194221167214 52.40441004668485, 13.571881002512251 52.40432191859375, 13.571736845804299 52.40878479988484, 13.579050802060713 52.40887294208879))",0,[],[],[],[],10.022101410748055,Other,5,7,0.35,1,{'surface': 1},1,0,0,1,0,0,0,0,0,0,0,0
3086,"POLYGON ((13.579194221167214 52.40441004668485, 13.579337602732679 52.39994714761516, 13.572025121486279 52.399859033634044, 13.571881002512251 52.40432191859375, 13.579194221167214 52.40441004668485))",0,[],[],[],[],10.022101410748055,Other,13,30,0.19230769230769232,3,{'street_side': 3},0,0,0,0,0,0,0,0,0,3,0,0
3087,"POLYGON ((13.579337602732679 52.39994714761516, 13.579480946770197 52.395484244879604, 13.572169202739538 52.395396145005655, 13.572025121486279 52.399859033634044, 13.579337602732679 52.39994714761516))",0,[],[],[],[],10.022101410748053,Other,14,32,0.17582417582417584,4,"{'street_side': 3, 'surface': 1}",0,0,0,0,0,0,0,0,0,1,0,0
3088,"POLYGON ((13.579480946770197 52.395484244879604, 13.579624253292845 52.3910213384782, 13.572313246285173 52.39093325270859, 13.572169202739538 52.395396145005655, 13.579480946770197 52.395484244879604))",0,[],[],[],[],10.022101410748053,Other,12,28,0.21212121212121213,0,{},0,0,0,0,0,0,0,0,0,0,0,1
3089,"POLYGON ((13.579624253292845 52.3910213384782, 13.57962854202382 52.39088775912213, 13.5789443 52.3907833, 13.5775378 52.3905397, 13.5774527 52.3905268, 13.5766865 52.39040519999999, 13.5759811 52.390297499999996, 13.5756101 52.390242, 13.5743718 52.39011519999999, 13.5728627 52.3898049, 13.572592 52.38974629999999, 13.572353262144073 52.38969323582015, 13.572313246285173 52.39093325270859, 13.579624253292845 52.3910213384782))",0,[],[],[],[],10.022101410748055,Other,2,2,1.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3090,"POLYGON ((13.57372885474171 52.57365636360955, 13.5746903 52.573837899999994, 13.5746912 52.5737818, 13.574834 52.57380289999999, 13.5749716 52.5738347, 13.5750641 52.5737824, 13.575269400000002 52.57368619999999, 13.575766 52.573457700000006, 13.5760275 52.57333549999999, 13.5762464 52.5732358, 13.576619 52.57306359999998, 13.576968600000002 52.5729022, 13.5770427 52.5727471, 13.5771079 52.57261199999998, 13.5773729 52.57207139999999, 13.5774267 52.571958900000006, 13.577637400000002 52.5715226, 13.5778863 52.5711279, 13.579054 52.5711201, 13.5802895 52.57111290000001, 13.581155334035435 52.571108173454, 13.581203278128292 52.569622932806396, 13.57386260098715 52.56953473558776, 13.57372885474171 52.57365636360955))",0,[],[],[],[],9.409524963319777,Other,11,26,0.23636363636363636,12,{'street_side': 12},0,0,0,2,0,0,0,0,0,0,0,0
3091,"POLYGON ((13.581203278128292 52.569622932806396, 13.581347312876563 52.565160155198775, 13.574007380339207 52.56507197212289, 13.57386260098715 52.56953473558776, 13.581203278128292 52.569622932806396))",0,[],[],[],[],10.022101410748055,Other,13,34,0.21794871794871795,15,"{'street_side': 10, 'surface': 5}",0,0,0,1,0,1,0,0,0,0,1,0
3092,"POLYGON ((13.581347312876563 52.565160155198775, 13.581491309803846 52.560697373929806, 13.574152121674944 52.5606092049938, 13.574007380339207 52.56507197212289, 13.581347312876563 52.565160155198775))",0,[],[],[],[],10.022101410748057,Other,3,6,1.0,3,"{'surface': 2, 'street_side': 1}",0,0,0,0,0,1,0,0,0,0,0,0
3093,"POLYGON ((13.581491309803846 52.560697373929806, 13.581635268923383 52.556234588999445, 13.574296825007671 52.55614643420048, 13.574152121674944 52.5606092049938, 13.581491309803846 52.560697373929806))",0,[],[],[],[],10.022101410748057,Other,6,10,0.3333333333333333,5,"{'surface': 3, 'street_side': 2}",0,0,0,0,0,0,0,0,0,0,0,0
3094,"POLYGON ((13.581635268923383 52.556234588999445, 13.581779190248419 52.55177180040765, 13.574441490350697 52.551683659742864, 13.574296825007671 52.55614643420048, 13.581635268923383 52.556234588999445))",0,[],[],[],[],10.022101410748057,Other,10,22,0.24444444444444444,52,"{'street_side': 49, 'surface': 3}",0,0,0,0,0,3,0,0,0,0,0,0
3095,"POLYGON ((13.581779190248419 52.55177180040765, 13.581923073792176 52.54730900815438, 13.574586117717324 52.547220881620916, 13.574441490350697 52.551683659742864, 13.581779190248419 52.55177180040765))",0,[],[],[],[],10.022101410748055,Other,6,14,0.4666666666666667,61,"{'street_side': 53, 'surface': 8}",0,0,1,0,0,2,0,0,2,1,3,0
3096,"POLYGON ((13.581923073792176 52.54730900815438, 13.582066919567891 52.542846212239574, 13.57473070712084 52.542758099834565, 13.574586117717324 52.547220881620916, 13.581923073792176 52.54730900815438))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.576 52.546)>]],10.022101410748057,Other,5,8,0.4,70,"{'street_side': 65, 'surface': 4, 'underground': 1}",0,0,1,0,0,0,0,0,1,1,3,0
3097,"POLYGON ((13.582066919567891 52.542846212239574, 13.582210727588775 52.5383834126632, 13.57487525857454 52.53829531438381, 13.57473070712084 52.542758099834565, 13.582066919567891 52.542846212239574))",0,[],[],[],[],10.022101410748055,Other,2,3,1.5,4,"{'street_side': 2, 'underground': 1, 'surface': 1}",1,0,0,0,0,0,0,0,0,0,0,2
3098,"POLYGON ((13.582210727588775 52.5383834126632, 13.582354497868048 52.533920609425195, 13.5750197720917 52.533832525268565, 13.57487525857454 52.53829531438381, 13.582210727588775 52.5383834126632))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},1,0,0,0,0,1,0,0,0,0,1,0
3099,"POLYGON ((13.582354497868048 52.533920609425195, 13.58249823041891 52.529457802525556, 13.5751642476856 52.52936973248883, 13.5750197720917 52.533832525268565, 13.582354497868048 52.533920609425195))",0,[],[],[],[],10.022101410748053,Other,0,0,0.0,5,{'surface': 5},0,0,0,0,0,1,0,0,0,0,0,0
3100,"POLYGON ((13.58249823041891 52.529457802525556, 13.582641925254567 52.52499499196419, 13.575308685369501 52.52490693604452, 13.5751642476856 52.52936973248883, 13.58249823041891 52.529457802525556))",0,[],[],[],[],10.022101410748053,Other,8,13,0.23214285714285715,18,"{'street_side': 15, 'surface': 3}",0,0,0,0,0,2,0,0,0,0,0,0
3101,"POLYGON ((13.582641925254567 52.52499499196419, 13.582785582388208 52.520532177741075, 13.575453085156672 52.520444135935605, 13.575308685369501 52.52490693604452, 13.582641925254567 52.52499499196419))",0,[],[],[],[],10.022101410748057,Other,1,2,0.0,8,{'surface': 8},0,0,0,0,0,2,0,0,0,0,0,0
3102,"POLYGON ((13.582785582388208 52.520532177741075, 13.582929201833029 52.51606935985616, 13.575597447060366 52.51598133216205, 13.575453085156672 52.520444135935605, 13.582785582388208 52.520532177741075))",0,[],[],[],[],10.022101410748053,Other,6,10,0.3333333333333333,8,"{'street_side': 4, 'surface': 3, 'multi-storey': 1}",0,0,0,0,0,3,0,0,1,3,1,0
3103,"POLYGON ((13.582929201833029 52.51606935985616, 13.583072783602201 52.51160653830941, 13.575741771093835 52.511518524723805, 13.575597447060366 52.51598133216205, 13.582929201833029 52.51606935985616))",0,[],[],[],[],10.022101410748053,Other,12,28,0.21212121212121213,14,"{'street_side': 11, 'surface': 3}",0,0,0,0,0,0,0,0,0,2,0,0
3104,"POLYGON ((13.583072783602201 52.51160653830941, 13.583216327708909 52.50714371310076, 13.575886057270319 52.507055713620815, 13.575741771093835 52.511518524723805, 13.583072783602201 52.51160653830941))",0,[],[],[],[],10.022101410748055,Other,14,32,0.17582417582417584,0,{},0,0,0,0,0,2,0,0,0,0,1,1
3105,"POLYGON ((13.583216327708909 52.50714371310076, 13.583359834166318 52.502680884230195, 13.576030305603057 52.502592898853074, 13.575886057270319 52.507055713620815, 13.583216327708909 52.50714371310076))",0,[],[],[],[],10.022101410748055,commercial,12,20,0.15151515151515152,4,{'surface': 4},2,0,0,0,0,0,0,0,0,1,6,3
3106,"POLYGON ((13.583359834166318 52.502680884230195, 13.58350330298759 52.498218051697634, 13.57617451610528 52.498130080420474, 13.576030305603057 52.502592898853074, 13.583359834166318 52.502680884230195))",0,[],[],[],[],10.022101410748055,Other,13,28,0.1794871794871795,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,1,0
3107,"POLYGON ((13.58350330298759 52.498218051697634, 13.583646734185882 52.493755215503064, 13.576318688790211 52.49366725832304, 13.57617451610528 52.498130080420474, 13.58350330298759 52.498218051697634))",0,[],[],[],[],10.022101410748057,Other,14,36,0.1978021978021978,1,{'street_side': 1},0,0,0,0,0,0,0,0,0,1,1,0
3108,"POLYGON ((13.583646734185882 52.493755215503064, 13.583790127774344 52.489292375646414, 13.576462823671068 52.48920443256066, 13.576318688790211 52.49366725832304, 13.583646734185882 52.493755215503064))",0,[],[],[],[],10.022101410748053,Other,3,4,0.6666666666666666,0,{},1,0,0,0,0,0,0,0,0,1,0,0
3109,"POLYGON ((13.583790127774344 52.489292375646414, 13.58393348376612 52.48482953212766, 13.576606920761064 52.48474160313336, 13.576462823671068 52.48920443256066, 13.583790127774344 52.489292375646414))",0,[],[],[],[],10.022101410748055,Other,8,18,0.32142857142857145,0,{},0,0,0,1,0,0,0,0,0,0,0,0
3110,"POLYGON ((13.58393348376612 52.48482953212766, 13.58407680217435 52.48036668494676, 13.576750980073403 52.48027877004106, 13.576606920761064 52.48474160313336, 13.58393348376612 52.48482953212766))",0,[],[],[],[],10.022101410748057,Other,13,30,0.19230769230769232,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3111,"POLYGON ((13.58407680217435 52.48036668494676, 13.584220083012163 52.47590383410363, 13.576895001621285 52.475815933283705, 13.576750980073403 52.48027877004106, 13.58407680217435 52.48036668494676))",0,[],[],[],[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3112,"POLYGON ((13.584220083012163 52.47590383410363, 13.584363326292683 52.47144097959829, 13.5770389854179 52.471353092861264, 13.576895001621285 52.475815933283705, 13.584220083012163 52.47590383410363))",0,[],[],[],[],10.022101410748055,Other,2,2,1.0,0,{},0,0,0,0,0,0,0,0,0,4,0,0
3113,"POLYGON ((13.584363326292683 52.47144097959829, 13.584506532029032 52.46697812143062, 13.57718293147644 52.4668902487737, 13.5770389854179 52.471353092861264, 13.584363326292683 52.47144097959829))",0,[],[],[],[],10.022101410748055,Other,11,26,0.23636363636363636,0,{},0,0,0,1,0,1,0,0,0,0,0,0
3114,"POLYGON ((13.584506532029032 52.46697812143062, 13.58464970023432 52.46251525960064, 13.57732683981008 52.46242740102095, 13.57718293147644 52.4668902487737, 13.584506532029032 52.46697812143062))",0,[],[],[],[],10.022101410748055,Other,10,20,0.2222222222222222,3,"{'street_side': 2, 'surface': 1}",0,0,0,0,0,1,0,0,0,0,1,0
3115,"POLYGON ((13.58464970023432 52.46251525960064, 13.584792830921653 52.458052394108265, 13.577470710431996 52.457964549603, 13.57732683981008 52.46242740102095, 13.58464970023432 52.46251525960064))",0,[],[],[],[],10.022101410748053,Other,16,31,0.12916666666666668,3,"{'surface': 2, 'street_side': 1}",2,0,0,0,0,1,0,0,0,25,1,0
3116,"POLYGON ((13.584792830921653 52.458052394108265, 13.584935924104132 52.45358952495348, 13.577614543355358 52.453501694519794, 13.577470710431996 52.457964549603, 13.584792830921653 52.458052394108265))",0,[],[],[],[],10.022101410748055,Other,11,26,0.23636363636363636,14,"{'street_side': 13, 'surface': 1}",2,0,1,1,0,0,0,0,1,1,0,1
3117,"POLYGON ((13.584935924104132 52.45358952495348, 13.58507897979485 52.44912665213621, 13.57775833859332 52.449038835771276, 13.577614543355358 52.453501694519794, 13.584935924104132 52.45358952495348))",2,"[[nan], [nan]]","[['400'], [nan]]","[['2'], ['2']]","[[<POINT (13.583 52.451)>], [<POLYGON ((13.583 52.451, 13.584 52.451, 13.584 52.452, 13.583 52.452, 13.58...>]]",10.022101410748053,residential,16,37,0.15416666666666667,1,{'street_side': 1},0,0,0,1,0,0,0,0,0,1,1,0
3118,"POLYGON ((13.58507897979485 52.44912665213621, 13.585221998006897 52.44466377565643, 13.577902096159045 52.44457597335741, 13.57775833859332 52.449038835771276, 13.58507897979485 52.44912665213621))",0,[],[],[],[],10.022101410748053,Other,9,16,0.2222222222222222,0,{},1,1,0,0,0,3,0,0,0,1,1,0
3119,"POLYGON ((13.585221998006897 52.44466377565643, 13.58536497875335 52.44020089551408, 13.578045816065677 52.440113107278144, 13.577902096159045 52.44457597335741, 13.585221998006897 52.44466377565643))",0,[],[],[],[],10.022101410748055,Other,17,30,0.11029411764705882,4,"{'surface': 3, 'street_side': 1}",3,0,1,0,0,0,0,0,0,0,0,0
3120,"POLYGON ((13.58536497875335 52.44020089551408, 13.585507922047288 52.435738011709134, 13.57818949832636 52.43565023753346, 13.578045816065677 52.440113107278144, 13.58536497875335 52.44020089551408))",0,[],[],[],[],10.022101410748053,Other,7,11,0.2619047619047619,3,{'surface': 2},1,0,0,0,0,0,0,0,0,2,1,0
3121,"POLYGON ((13.585507922047288 52.435738011709134, 13.58565082790178 52.431275124241544, 13.57833314295423 52.43118736412329, 13.57818949832636 52.43565023753346, 13.585507922047288 52.435738011709134))",0,[],[],[],[],10.022101410748053,commercial,8,14,0.25,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3122,"POLYGON ((13.58565082790178 52.431275124241544, 13.585793696329885 52.42681223311127, 13.578476749962416 52.42672448704762, 13.57833314295423 52.43118736412329, 13.58565082790178 52.431275124241544))",0,[],[],[],[],10.022101410748055,industrial,3,4,0.6666666666666666,3,"{'surface': 2, 'underground': 1}",1,0,0,0,0,0,0,0,0,2,2,0
3123,"POLYGON ((13.585793696329885 52.42681223311127, 13.585936527344662 52.42234933831824, 13.578620319364045 52.422261606306364, 13.578476749962416 52.42672448704762, 13.585793696329885 52.42681223311127))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},2,0,0,0,0,0,0,0,0,3,1,0
3124,"POLYGON ((13.585936527344662 52.42234933831824, 13.586079320959158 52.41788643986244, 13.57876385117223 52.417798721899516, 13.578620319364045 52.422261606306364, 13.585936527344662 52.42234933831824))",0,[],[],[],[],10.022101410748057,Other,5,8,0.4,1,{'surface': 1},1,0,0,0,0,0,0,0,0,0,1,0
3125,"POLYGON ((13.586079320959158 52.41788643986244, 13.586222077186422 52.413423537743824, 13.578907345400085 52.413335833827006, 13.57876385117223 52.417798721899516, 13.586079320959158 52.41788643986244))",0,[],[],[],[],10.022101410748055,Other,7,12,0.2857142857142857,3,{},3,0,0,0,0,2,0,0,0,0,0,0
3126,"POLYGON ((13.586222077186422 52.413423537743824, 13.586364796039486 52.40896063196232, 13.579050802060713 52.40887294208879, 13.578907345400085 52.413335833827006, 13.586222077186422 52.413423537743824))",0,[],[],[],[],10.022101410748057,Other,2,2,1.0,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,0
3127,"POLYGON ((13.586364796039486 52.40896063196232, 13.586507477531384 52.40449772251791, 13.579194221167214 52.40441004668485, 13.579050802060713 52.40887294208879, 13.586364796039486 52.40896063196232))",0,[],[],[],[],10.022101410748057,residential,0,0,0.0,2,"{'surface': 1, 'street_side': 1}",1,0,0,0,0,0,0,0,0,0,1,0
3128,"POLYGON ((13.586507477531384 52.40449772251791, 13.586650121675143 52.400034809410556, 13.579337602732679 52.39994714761516, 13.579194221167214 52.40441004668485, 13.586507477531384 52.40449772251791))",0,[],[],[],[],10.022101410748053,Other,6,10,0.3333333333333333,1,{'surface': 1},1,0,0,0,0,0,0,0,0,2,0,0
3129,"POLYGON ((13.586650121675143 52.400034809410556, 13.58679272848378 52.39557189264017, 13.579480946770197 52.395484244879604, 13.579337602732679 52.39994714761516, 13.586650121675143 52.400034809410556))",0,[],[],[],[],10.022101410748053,Other,17,40,0.14705882352941177,0,{},0,0,0,0,0,0,0,0,0,1,0,0
3130,"POLYGON ((13.58679272848378 52.39557189264017, 13.586896867839435 52.39231208422987, 13.5850741 52.3919132, 13.5836496 52.391615699999996, 13.582893900000002 52.39145860000001, 13.5822614 52.391334099999995, 13.5816497 52.39121320000001, 13.5813287 52.3911632, 13.581116700000003 52.3911319, 13.580712 52.39106490000001, 13.58051525399164 52.39103204265741, 13.579624253292845 52.3910213384782, 13.579480946770197 52.395484244879604, 13.58679272848378 52.39557189264017))",0,[],[],[],[],9.86794928063635,Other,14,32,0.17582417582417584,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3131,"POLYGON ((13.58051525399164 52.39103204265741, 13.5801222 52.39096640000001, 13.579698900000002 52.39089849999999, 13.57962854202382 52.39088775912213, 13.579624253292845 52.3910213384782, 13.58051525399164 52.39103204265741))",0,[],[],[],[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3132,"POLYGON ((13.581155334035435 52.571108173454, 13.581242 52.5711077, 13.5815424 52.571107399999995, 13.5815467 52.57104139999999, 13.5815956 52.5709483, 13.5815988 52.57089199999999, 13.5817089 52.570796, 13.5817494 52.57074099999999, 13.5817854 52.5706452, 13.5818418 52.57058860000001, 13.581875900000002 52.5705302, 13.5818854 52.570467799999996, 13.5819576 52.5703474, 13.5820905 52.57017549999999, 13.5820886 52.5700974, 13.582199300000001 52.56996199999999, 13.5822405 52.5698054, 13.582341243639274 52.56963656453336, 13.581203278128292 52.569622932806396, 13.581155334035435 52.571108173454))",0,[],[],[],[],1.7523193704662725,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3133,"POLYGON ((13.582341243639274 52.56963656453336, 13.5823525 52.5696177, 13.5824221 52.569533899999996, 13.5824835 52.569385, 13.5825354 52.569295399999994, 13.5825576 52.56920610000001, 13.5828259 52.5688449, 13.5829493 52.5685768, 13.5829107 52.568535199999985, 13.5829753 52.568442199999986, 13.5830417 52.568320199999995, 13.5830936 52.56828249999998, 13.5830854 52.568222500000005, 13.5831557 52.56817479999999, 13.5831462 52.5680855, 13.5832221 52.567947099999984, 13.5833196 52.56779010000001, 13.583348700000002 52.567748200000004, 13.5833481 52.5676797, 13.5833639 52.56767889999999, 13.5834082 52.567447, 13.5834164 52.5674166, 13.5834215 52.5672092, 13.5834253 52.5669526, 13.5834291 52.5667918, 13.5834272 52.566767999999996, 13.5834215 52.566741799999996, 13.5834151 52.566713299999996, 13.5833936 52.5666683, 13.5833424 52.5665675, 13.583219600000001 52.566331, 13.583193 52.5662836, 13.5831633 52.5661932, 13.5831183 52.566050499999996, 13.5831093 52.565984699999994, 13.583117 52.5659259, 13.5831272 52.565867399999995, 13.5832057 52.5656573, 13.5832322 52.56558849999999, 13.5832316 52.56555229999999, 13.5832132 52.56545919999999, 13.5831696 52.56535650000001, 13.583163900000002 52.565333800000005, 13.583162 52.5652988, 13.583167 52.565213400000005, 13.583181064869818 52.565182115088305, 13.581347312876563 52.565160155198775, 13.581203278128292 52.569622932806396, 13.582341243639274 52.56963656453336))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3134,"POLYGON ((13.583181064869818 52.565182115088305, 13.583219600000001 52.5650964, 13.5832759 52.5649549, 13.5833158 52.5648544, 13.5833848 52.5646836, 13.5836126 52.564337, 13.583843 52.5639784, 13.5838721 52.563925700000006, 13.583912600000001 52.5638222, 13.5839348 52.5637615, 13.5839398 52.563703399999994, 13.583943 52.5636749, 13.5839423 52.5636476, 13.5839392 52.5636172, 13.5839272 52.5635895, 13.5839145 52.563552200000004, 13.5838999 52.5635079, 13.5838784 52.5634394, 13.5838727 52.563391299999985, 13.5838525 52.563256299999985, 13.5838107 52.5630193, 13.5838329 52.5626057, 13.583974 52.56220640000001, 13.5841126 52.561815899999985, 13.5843272 52.561259899999996, 13.5843601 52.56104440000001, 13.584407954365393 52.56073228646857, 13.581491309803846 52.560697373929806, 13.581347312876563 52.565160155198775, 13.583181064869818 52.565182115088305))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3135,"POLYGON ((13.584407954365393 52.56073228646857, 13.584412 52.5607059, 13.5844354 52.56050350000001, 13.584448 52.560296900000004, 13.584448 52.560206099999995, 13.5844404 52.5600275, 13.5844341 52.55985210000001, 13.5845556 52.5596043, 13.5846126 52.5594869, 13.5846987 52.55932649999999, 13.5848582 52.559139899999984, 13.584886 52.55908449999999, 13.5850449 52.5589206, 13.585200600000002 52.5588013, 13.5853024 52.558718199999994, 13.5853752 52.558675099999995, 13.5854202 52.558620499999996, 13.585517 52.558562699999996, 13.5856208 52.5584862, 13.5857525 52.55836929999999, 13.5860562 52.5580887, 13.5863512 52.55781669999999, 13.5864796 52.5576928, 13.5865708 52.557523799999984, 13.5866227 52.557418399999996, 13.586644200000002 52.557337999999994, 13.5866815 52.55717059999999, 13.5867556 52.55697940000001, 13.5868942 52.5567143, 13.587269842497827 52.55630196672733, 13.581635268923383 52.556234588999445, 13.581491309803846 52.560697373929806, 13.584407954365393 52.56073228646857))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
